time,equity
2025-01-01 00:00:00,0.0
2025-01-01 01:00:00,2.2175438964465215
2025-01-01 02:00:00,3.843288044142561
2025-01-01 03:00:00,7.35885660605264
2025-01-01 04:00:00,9.623047659634025
2025-01-01 05:00:00,3.828973663243275
2025-01-01 06:00:00,6.586335703776541
2025-01-01 07:00:00,8.750169315658724
2025-01-01 08:00:00,11.783158446697392
2025-01-01 09:00:00,11.976693145475718
2025-01-01 10:00:00,14.67016304553146
2025-01-01 11:00:00,18.241962794281925
2025-01-01 12:00:00,18.528486624098925
2025-01-01 13:00:00,20.481001256247758
2025-01-01 14:00:00,22.11992266102295
2025-01-01 15:00:00,23.55249582176709
2025-01-01 16:00:00,24.50973453498245
2025-01-01 17:00:00,26.827869987509416
2025-01-01 18:00:00,29.06547241255123
2025-01-01 19:00:00,29.871697329264364
2025-01-01 20:00:00,27.983913048309354
2025-01-01 21:00:00,28.917564804278335
2025-01-01 22:00:00,30.091996242368246
2025-01-01 23:00:00,25.285232028042707
2025-01-02 00:00:00,27.58139841616051
2025-01-02 01:00:00,21.28595318156834
2025-01-02 02:00:00,21.91924749583812
2025-01-02 03:00:00,20.738584870907815
2025-01-02 04:00:00,22.18020276374505
2025-01-02 05:00:00,24.643672663800807
2025-01-02 06:00:00,26.6831333661884
2025-01-02 07:00:00,27.417922245977522
2025-01-02 08:00:00,28.518221159081392
2025-01-02 09:00:00,29.281872915050364
2025-01-02 10:00:00,30.214329018603877
2025-01-02 11:00:00,31.05462793170775
2025-01-02 12:00:00,32.01133361743796
2025-01-02 13:00:00,32.622711125766656
2025-01-02 14:00:00,34.332769654361975
2025-01-02 15:00:00,35.8780978317635
2025-01-02 16:00:00,33.43701923653868
2025-01-02 17:00:00,34.11672032343481
2025-01-02 18:00:00,35.18629808301304
2025-01-02 19:00:00,36.62078804969829
2025-01-02 20:00:00,35.56551840089209
2025-01-02 21:00:00,36.088033033040915
2025-01-02 22:00:00,35.57773411993705
2025-01-02 23:00:00,36.30695443781609
2025-01-03 00:00:00,36.44503763187499
2025-01-03 01:00:00,36.79509616047031
2025-01-03 02:00:00,35.14204223070908
2025-01-03 03:00:00,34.88623328429047
2025-01-03 04:00:00,32.12091137701619
2025-01-03 05:00:00,31.757077765134007
2025-01-03 06:00:00,32.401691059137164
2025-01-03 07:00:00,33.42917642698834
2025-01-03 08:00:00,31.935765055527934
2025-01-03 09:00:00,32.73690217934809
2025-01-03 10:00:00,33.72414716269072
2025-01-03 11:00:00,34.92696070794342
2025-01-03 12:00:00,35.785583199614734
2025-01-03 13:00:00,37.04390677818218
2025-01-03 14:00:00,37.06276965436203
