entry_time,exit_time,position,entry_z,exit_z,pnl,duration_h
2025-01-02 11:00:00,2025-01-03 08:00:00,-1,2.053894346497698,-0.0199846472460354,0.6689888048233676,21.0
2025-01-03 12:00:00,2025-01-06 08:00:00,-1,2.068365189892444,-0.0321755689753399,-0.9263350538582955,68.0
2025-01-07 14:00:00,2025-01-10 09:00:00,1,-2.181099915835641,0.225877226544283,-1.7621783213853845,67.0
2025-01-13 03:00:00,2025-01-14 11:00:00,1,-2.1125557734986087,0.0358974772946157,-0.2823858681665783,32.0
2025-01-15 14:00:00,2025-01-18 05:00:00,-1,2.182542315045427,-0.1806049515107929,-1.633317825079935,63.0
2025-01-19 08:00:00,2025-01-20 06:00:00,1,-2.0365642044124788,0.185872079300804,1.9462721723465677,22.0
2025-01-23 04:00:00,2025-01-25 01:00:00,1,-2.39000569143784,0.0712380282243798,0.31172179405170297,45.0
2025-01-26 12:00:00,2025-01-28 13:00:00,1,-2.5321070697330987,0.168239095549299,-0.47126272122357804,49.0
2025-01-30 04:00:00,2025-02-01 09:00:00,-1,2.0118846501214995,-1.711420737125065,0.6753238586816614,53.0
2025-02-01 18:00:00,2025-02-04 17:00:00,1,-2.3412013899380395,0.0475322804169944,-3.73728082202876,71.0
2025-02-06 15:00:00,2025-02-07 10:00:00,1,-2.231441776220686,0.4779055090846593,0.8562558155950235,19.0
2025-02-07 18:00:00,2025-02-07 22:00:00,-1,2.7043092174491763,-0.2256886780189236,1.0500628815117334,4.0
2025-02-09 03:00:00,2025-02-09 21:00:00,-1,2.14921489391057,-0.297763966097797,0.609193806110115,18.0
2025-02-10 05:00:00,2025-02-11 18:00:00,-1,2.109622827502139,-0.2695619313093033,0.13202239035327423,37.0
2025-02-14 13:00:00,2025-02-15 06:00:00,-1,3.100260800142122,-0.2890244727223062,0.9748182610933434,17.0
2025-02-17 08:00:00,2025-02-17 14:00:00,1,-2.176906426867564,0.3402569022483195,0.6384832072350477,6.0
2025-02-17 18:00:00,2025-02-19 07:00:00,1,-2.4465505458603425,0.1305860686967938,0.1969827712216361,37.0
2025-02-19 23:00:00,2025-02-21 19:00:00,-1,2.256363041475744,-0.8130661213383825,0.13546597845668096,44.0
2025-02-24 02:00:00,2025-02-26 02:00:00,1,-2.218089631523583,0.0310026354929401,-0.8342497819932966,48.0
2025-02-26 20:00:00,2025-02-27 20:00:00,-1,2.211021834315982,-0.2028639712781794,0.5463979353700363,24.0
2025-03-02 16:00:00,2025-03-03 06:00:00,-1,2.574940906696796,-0.0948023422600287,0.7256709797434269,14.0
2025-03-03 19:00:00,2025-03-05 10:00:00,1,-2.348245044259172,0.1564316009415011,0.4407898371383485,39.0
2025-03-06 05:00:00,2025-03-06 18:00:00,-1,2.2315426283047253,-0.0475949445878135,0.5520060336017281,13.0
2025-03-07 00:00:00,2025-03-07 14:00:00,1,-2.464977609774965,0.1483915887718122,0.6837278276534331,14.0
2025-03-09 05:00:00,2025-03-11 18:00:00,1,-2.1627278804842764,0.4652101168060359,-0.9330801102900974,61.0
2025-03-14 03:00:00,2025-03-16 11:00:00,-1,2.3311457805018336,-1.0090643647872717,0.10101119517663548,56.0
2025-03-17 02:00:00,2025-03-17 07:00:00,1,-2.329368962884086,0.2442712157658802,0.35842032572331206,5.0
2025-03-18 03:00:00,2025-03-18 20:00:00,1,-2.2584628391183563,1.438111344386378,0.44273298922833604,17.0
2025-03-18 22:00:00,2025-03-20 23:00:00,-1,2.510863368568827,-0.0153524893462797,-0.1418010323149801,49.0
