entry_time,exit_time,position,entry_z,exit_z,pnl,duration_h
2025-01-02 04:00:00,2025-01-07 14:00:00,-1,2.3837407452377057,-0.003107241646398,-4.401502327283808,130.0
2025-01-07 19:00:00,2025-01-10 10:00:00,1,-2.1501843134790275,0.0310580561466663,-2.4361101394694415,63.0
2025-01-11 21:00:00,2025-01-12 05:00:00,-1,2.190227167847993,-0.0592008231627036,0.8185640966898546,8.0
2025-01-12 21:00:00,2025-01-13 00:00:00,1,-2.200455618870181,0.2912285476991108,0.7184596343398795,3.0
2025-01-13 02:00:00,2025-01-14 04:00:00,1,-2.8161072991004072,0.0256442370462296,0.06433427951991177,26.0
2025-01-15 14:00:00,2025-01-18 05:00:00,-1,2.1397463179476057,-0.3843563776532607,-0.8436296126595693,63.0
2025-01-19 07:00:00,2025-01-21 17:00:00,1,-2.0207069652234417,0.6454592060211264,-0.5772193709349409,58.0
2025-01-26 23:00:00,2025-01-29 07:00:00,1,-2.139973925060443,0.0350968483826165,-1.5656922900695527,56.0
2025-01-30 03:00:00,2025-02-01 07:00:00,-1,2.2805621605367863,-0.0900500854209604,-0.41083569879977944,52.0
2025-02-01 19:00:00,2025-02-05 04:00:00,1,-2.5001794691764387,0.0090015902882925,-5.2525336659888,81.0
2025-02-06 15:00:00,2025-02-07 11:00:00,1,-2.675417559428096,0.0664745940465358,0.7966058816298407,20.0
2025-02-07 21:00:00,2025-02-08 17:00:00,1,-2.074242373744672,0.3803653289855572,0.9736163278648426,20.0
2025-02-09 03:00:00,2025-02-09 13:00:00,-1,2.1232633935435894,-0.1598880847108374,0.9989819460897458,10.0
2025-02-11 05:00:00,2025-02-11 13:00:00,-1,2.318377784559926,-0.2472413363267739,0.9668148063297899,8.0
2025-02-12 11:00:00,2025-02-12 13:00:00,-1,2.579691349614703,-0.5438949560431495,1.2551566935249596,2.0
2025-02-12 16:00:00,2025-02-14 22:00:00,-1,2.5337752079772025,-0.1158590086804806,-0.13372079021481298,54.0
2025-02-17 12:00:00,2025-02-17 16:00:00,-1,2.2201382032031667,-0.4306900468580178,0.816710343979814,4.0
2025-02-17 18:00:00,2025-02-17 21:00:00,1,-2.1796159780481648,0.7229506430516438,0.7754700805748769,3.0
