time,equity
2025-01-01 00:00:00,0.0
2025-01-01 01:00:00,0.0019223539588910654
2025-01-01 02:00:00,-0.09581364950132532
2025-01-01 03:00:00,-0.42065163709659714
2025-01-01 04:00:00,-0.5231676884456213
2025-01-01 05:00:00,-0.5099036919058371
2025-01-01 06:00:00,-0.29796476445712017
2025-01-01 07:00:00,-2.4803721113485904
2025-01-01 08:00:00,-2.5833622581812663
2025-01-01 09:00:00,-2.591762295101486
2025-01-01 10:00:00,-1.7276670312889366
2025-01-01 11:00:00,-2.0613828737816413
2025-01-01 12:00:00,-2.008729148121827
2025-01-01 13:00:00,-1.7360743781804069
2025-01-01 14:00:00,-1.618643737476607
2025-01-01 15:00:00,-1.4559278949839034
2025-01-01 16:00:00,-2.226595061288727
2025-01-01 17:00:00,-2.636296418854817
2025-01-01 18:00:00,-2.724066613576299
2025-01-01 19:00:00,-2.5725650471538883
2025-01-01 20:00:00,-2.411727059558618
2025-01-01 21:00:00,-2.327820234807952
2025-01-01 22:00:00,-2.2210288348373486
2025-01-01 23:00:00,-2.08024415518925
2025-01-02 00:00:00,-2.188066613576298
2025-01-02 01:00:00,-1.844835764016175
2025-01-02 02:00:00,-1.9495749003212137
2025-01-02 03:00:00,-1.92809095167024
2025-01-02 04:00:00,-2.0947814117873973
2025-01-02 05:00:00,-2.032697045423781
2025-01-02 06:00:00,-1.9447591622566716
2025-01-02 07:00:00,-1.9872964188548172
2025-01-02 08:00:00,-2.076674795893055
2025-01-02 09:00:00,-2.057312992344648
2025-01-02 10:00:00,-2.0039589534003515
2025-01-02 11:00:00,-2.107775735746503
2025-01-02 12:00:00,-2.000860102110119
2025-01-02 13:00:00,-2.8434838136350953
2025-01-02 14:00:00,-2.8793606242509213
2025-01-02 15:00:00,-2.8817679711423896
2025-01-02 16:00:00,-2.7709755268901795
2025-01-02 17:00:00,-2.7456556792071485
2025-01-02 18:00:00,-2.88018621548279
2025-01-02 19:00:00,-3.123247288034073
2025-01-02 20:00:00,-2.9522007004094064
2025-01-02 21:00:00,-2.686447079177751
2025-01-02 22:00:00,-2.670578033166035
2025-01-02 23:00:00,-2.636670164133763
2025-01-03 00:00:00,-2.4984926225208115
