time,equity
2025-01-19 08:00:00,0.0
2025-01-19 09:00:00,-4.364149599983344
2025-01-19 10:00:00,-3.286495083856547
2025-01-19 11:00:00,-6.169064335453944
2025-01-19 12:00:00,-5.377260219343826
2025-01-19 13:00:00,-4.476815845149465
2025-01-19 14:00:00,-7.155579716135124
2025-01-19 15:00:00,-6.872098258070336
2025-01-19 16:00:00,-5.658790490318372
2025-01-19 17:00:00,-6.6147410451578015
2025-01-19 18:00:00,-5.71713660644239
2025-01-19 19:00:00,-5.531901109678861
2025-01-19 20:00:00,-4.37713660644239
2025-01-19 21:00:00,-4.215606335467841
2025-01-19 22:00:00,-3.90602409032949
2025-01-19 23:00:00,-3.136394929033793
2025-01-20 00:00:00,-3.805208877430834
2025-01-20 01:00:00,-2.752098258070351
2025-01-20 02:00:00,-2.145382567743649
2025-01-20 03:00:00,-2.0401236129014464
2025-01-20 04:00:00,-1.3032843096733124
2025-01-20 05:00:00,-0.7490377161212507
2025-01-20 06:00:00,0.06957908388429956
2025-01-20 07:00:00,1.39698637420822
2025-01-20 08:00:00,2.450096993568712
2025-01-20 09:00:00,0.7248145806478341
2025-01-20 10:00:00,1.3695055483942493
2025-01-20 11:00:00,2.012245329050435
2025-01-20 12:00:00,1.8473071355011523
2025-01-20 13:00:00,2.355923935506704
2025-01-20 14:00:00,2.069776232275789
2025-01-20 15:00:00,2.8168126838954137
2025-01-20 16:00:00,3.103207612929195
2025-01-20 17:00:00,3.6090345548671934
2025-01-20 18:00:00,4.380688438743176
2025-01-20 19:00:00,4.396565458092551
2025-01-20 20:00:00,4.000738516154559
2025-01-20 21:00:00,4.390220606470157
2025-01-20 22:00:00,6.1483930322813585
2025-01-20 23:00:00,6.19718352259973
2025-01-21 00:00:00,5.86276323873485
2025-01-21 01:00:00,6.431380038740404
2025-01-21 02:00:00,7.155626632292465
2025-01-21 03:00:00,7.816144541976877
2025-01-21 04:00:00,8.437354051658508
2025-01-21 05:00:00,4.71590047742804
2025-01-21 06:00:00,3.986271316132342
2025-01-21 07:00:00,2.3269629161295615
2025-01-21 08:00:00,1.254543896766302
2025-01-21 09:00:00,2.0306915999972155
2025-01-21 10:00:00,-0.8737020645349531
