entry_time,exit_time,position,entry_z,exit_z,pnl,duration_h
2025-01-24 00:00:00,2025-01-27 00:00:00,1,-2.1044298537277437,0.5183144723711532,-3.9782248992473193,72.0
2025-01-28 02:00:00,2025-01-29 19:00:00,-1,2.1266803449394422,-0.1255135332590685,0.4779565846245788,41.0
2025-01-30 09:00:00,2025-02-02 03:00:00,1,-2.270280307716433,0.0806128776178607,-3.270288809720988,66.0
2025-02-02 13:00:00,2025-02-04 10:00:00,-1,2.01727909284162,-0.04782235846309,-1.7755007628235084,45.0
2025-02-06 15:00:00,2025-02-07 13:00:00,-1,2.0201530433317734,-0.5630639067987421,1.2331166738663342,22.0
2025-02-08 23:00:00,2025-02-13 06:00:00,1,-2.327580841987683,1.3307724089788393,-1.911506786129955,103.0
2025-02-14 09:00:00,2025-02-15 20:00:00,-1,2.146416884238971,-0.012647829935297,-0.6095459772626981,35.0
2025-02-17 10:00:00,2025-02-18 06:00:00,1,-2.0842064362055583,0.370157243833271,1.1348091681108592,20.0
2025-02-20 16:00:00,2025-02-23 13:00:00,1,-2.061613060753606,0.3065241143798938,-0.9745511010372603,69.0
2025-02-24 08:00:00,2025-02-24 13:00:00,-1,2.110110245616297,-2.063632729231207,1.308028943583622,5.0
2025-02-24 16:00:00,2025-02-24 21:00:00,1,-2.132476311394825,0.2522877456897927,0.8152631908481567,5.0
2025-02-25 00:00:00,2025-02-25 11:00:00,-1,3.255994573213184,-0.176162989353087,1.3229412133008935,11.0
2025-02-25 20:00:00,2025-02-28 01:00:00,1,-3.2114514276304837,0.227925506746012,-0.7350051237745632,53.0
2025-03-01 03:00:00,2025-03-02 16:00:00,-1,2.0842309108413013,-1.201136377437581,0.9279360895263196,37.0
2025-03-03 21:00:00,2025-03-05 10:00:00,-1,2.223663217743536,-0.1550819873408947,0.074994876225432,37.0
2025-03-07 18:00:00,2025-03-07 23:00:00,1,-2.056216485631188,0.1110421760948763,0.5977606289608808,5.0
2025-03-08 08:00:00,2025-03-08 20:00:00,-1,2.7255774860142488,-0.0580749558305031,0.6624974381127231,12.0
2025-03-09 17:00:00,2025-03-10 09:00:00,-1,2.782915666922203,-0.3914229718576062,0.907760628960883,16.0
2025-03-10 17:00:00,2025-03-11 18:00:00,-1,3.0450191676704867,-0.077698894709937,0.24044377518816518,25.0
2025-03-14 00:00:00,2025-03-14 19:00:00,-1,2.1313340434050425,-0.1334414402823925,0.4626728986781572,19.0
2025-03-16 05:00:00,2025-03-16 19:00:00,1,-2.4953072433531185,0.046507260780623,0.6798142918854246,14.0
2025-03-17 01:00:00,2025-03-20 10:00:00,1,-2.250562506238989,0.3706438613096225,-1.5736533031117936,81.0
2025-03-23 15:00:00,2025-03-23 22:00:00,-1,3.398890911444306,-1.8602842470223044,1.4893705166972566,7.0
2025-03-23 23:00:00,2025-03-24 01:00:00,1,-2.4056727189012137,0.7796295716807908,0.979638831319992,2.0
2025-03-24 04:00:00,2025-03-26 13:00:00,1,-2.0729212038114886,0.2627393459403428,-0.7424974381127214,57.0
2025-03-27 09:00:00,2025-03-27 12:00:00,1,-2.632555017386033,1.5462639741475694,0.7573168537727213,3.0
2025-03-28 03:00:00,2025-03-31 18:00:00,-1,2.621280944669526,-0.1993692486398479,-2.2621260218835744,87.0
2025-04-01 06:00:00,2025-04-01 19:00:00,1,-2.725905412653522,0.1258879570878939,0.5686584268863548,13.0
2025-04-02 02:00:00,2025-04-03 02:00:00,-1,2.279591620654039,-0.257009830605022,0.7943756404718201,24.0
2025-04-06 12:00:00,2025-04-09 07:00:00,-1,2.151746576716491,-0.5982952809886559,-2.0082870106572166,67.0
2025-04-09 17:00:00,2025-04-10 15:00:00,1,-2.3325076664981337,0.1604353578087367,0.5647265616027077,22.0
2025-04-12 13:00:00,2025-04-13 05:00:00,1,-2.3049790543782938,0.1613594549882619,0.44151703367908546,16.0
2025-04-13 19:00:00,2025-04-14 10:00:00,-1,2.395086553480469,-0.5913808163874538,0.7137461571690817,15.0
2025-04-15 03:00:00,2025-04-17 21:00:00,-1,2.071923062402408,-0.1092722499071056,-0.6459752806590657,66.0
2025-04-19 01:00:00,2025-04-19 09:00:00,1,-2.3074262938338883,0.0217957060272358,0.5746439550945528,8.0
