time,equity
2025-01-01 00:00:00,0.0
2025-01-01 01:00:00,-0.63318740198011
2025-01-01 02:00:00,-2.4370933365362557
2025-01-01 03:00:00,-2.680504384083391
2025-01-01 04:00:00,-3.2022400555945327
2025-01-01 05:00:00,-3.1958995295045263
2025-01-01 06:00:00,-3.026073613479891
2025-01-01 07:00:00,-3.258759723399373
2025-01-01 08:00:00,-3.089162510681232
2025-01-01 09:00:00,-3.040698080612073
2025-01-01 10:00:00,-2.8142705125343825
2025-01-01 11:00:00,-3.4415233782321546
2025-01-01 12:00:00,-3.3035729398238156
2025-01-01 13:00:00,-3.1642533735992777
2025-01-01 14:00:00,-2.9133321553216844
2025-01-01 15:00:00,-2.9751872914770643
2025-01-01 16:00:00,-2.7560748502890005
2025-01-01 17:00:00,-2.551452238370476
2025-01-01 18:00:00,-2.375950327905295
2025-01-01 19:00:00,-2.7349922476362307
2025-01-01 20:00:00,-2.799556419293264
2025-01-01 21:00:00,-2.64818285214215
2025-01-01 22:00:00,-2.5968467653870584
2025-01-01 23:00:00,-2.4889878083013164
2025-01-02 00:00:00,-2.3660005079015085
2025-01-02 01:00:00,-2.0929007663136345
2025-01-02 02:00:00,-2.439100249489383
2025-01-02 03:00:00,-2.2819839873709555
2025-01-02 04:00:00,-2.1498054640606745
2025-01-02 05:00:00,-2.043987808301317
2025-01-02 06:00:00,-2.0831040704197443
2025-01-02 07:00:00,-2.055838505121782
2025-01-02 08:00:00,-1.9068219845912289
2025-01-02 09:00:00,-1.8438550256523363
2025-01-02 10:00:00,-2.0217184220729925
2025-01-02 11:00:00,-2.0056936412771624
2025-01-02 12:00:00,-1.8229674668404026
2025-01-02 13:00:00,-1.6774198157139226
2025-01-02 14:00:00,-1.5526148595547569
2025-01-02 15:00:00,-1.4509426860445718
2025-01-02 16:00:00,-1.3769096449834648
2025-01-02 17:00:00,-1.2608721645874428
2025-01-02 18:00:00,-1.1233575545220695
2025-01-02 19:00:00,-2.232453475179581
2025-01-02 20:00:00,-2.144208869747087
2025-01-02 21:00:00,-1.960702519946993
2025-01-02 22:00:00,-1.8219515647144031
2025-01-02 23:00:00,-1.8867730414041222
2025-01-03 00:00:00,-1.9486319984898643
2025-01-03 01:00:00,-2.3423664331919007
