time,equity
2025-01-19 08:00:00,0.0
2025-01-19 09:00:00,-2.0643454840879514
2025-01-19 10:00:00,-0.06517460902725958
2025-01-19 11:00:00,-1.467565880295524
2025-01-19 12:00:00,-1.9206797662761659
2025-01-19 13:00:00,0.1701866983289264
2025-01-19 14:00:00,1.3074621244538136
2025-01-19 15:00:00,2.588955100221618
2025-01-19 16:00:00,5.380759954378178
2025-01-19 17:00:00,5.712343524925238
2025-01-19 18:00:00,6.478256664112571
2025-01-19 19:00:00,8.056102591901492
2025-01-19 20:00:00,10.15380191541248
2025-01-19 21:00:00,12.498334097829357
2025-01-19 22:00:00,13.913140818969197
2025-01-19 23:00:00,16.412866280246234
2025-01-20 00:00:00,18.257451717776583
2025-01-20 01:00:00,19.875924156728196
2025-01-20 02:00:00,20.6835674707405
2025-01-20 03:00:00,21.54040032964639
2025-01-20 04:00:00,22.192831694965648
2025-01-20 05:00:00,23.414876502564596
2025-01-20 06:00:00,23.803772838902326
2025-01-20 07:00:00,24.98765984032361
2025-01-20 08:00:00,25.72110427452589
2025-01-20 09:00:00,26.691749455521485
2025-01-20 10:00:00,26.587734519655168
2025-01-20 11:00:00,27.463572979510925
2025-01-20 12:00:00,28.90902488164637
2025-01-20 13:00:00,29.13405288639571
2025-01-20 14:00:00,29.851088359078208
2025-01-20 15:00:00,27.194346094951573
2025-01-20 16:00:00,28.103186421790628
2025-01-20 17:00:00,28.4926159201266
2025-01-20 18:00:00,29.135839070719392
2025-01-20 19:00:00,31.220941754800304
2025-01-20 20:00:00,32.85882502225501
2025-01-20 21:00:00,33.878254520590986
2025-01-20 22:00:00,34.26506870966398
2025-01-20 23:00:00,34.745050039831085
2025-01-21 00:00:00,34.575233983774794
2025-01-21 01:00:00,36.88156826596301
2025-01-21 02:00:00,38.63799589731569
2025-01-21 03:00:00,40.36064854624445
2025-01-21 04:00:00,38.26142166168509
2025-01-21 05:00:00,39.477684018926944
2025-01-21 06:00:00,40.52667095004391
2025-01-21 07:00:00,41.222104182346456
2025-01-21 08:00:00,41.48972882652588
2025-01-21 09:00:00,35.403978207064156
2025-01-21 10:00:00,37.2302965738047
2025-01-21 11:00:00,35.47261592012661
2025-01-21 12:00:00,36.73747865076513
2025-01-21 13:00:00,37.740923084967406
2025-01-21 14:00:00,38.140629876411545
2025-01-21 15:00:00,39.215879164770385
2025-01-21 16:00:00,40.24753741464901
2025-01-21 17:00:00,40.999987449801154
2025-01-21 18:00:00,40.15492210538603
