time,equity
2025-01-01 00:00:00,0.0
2025-01-01 01:00:00,0.2258001543463486
2025-01-01 02:00:00,-0.35554274943256026
2025-01-01 03:00:00,-1.9915020181277447
2025-01-01 04:00:00,-1.7099604023986603
2025-01-01 05:00:00,-1.3577689024293327
2025-01-01 06:00:00,-1.701704267775019
2025-01-01 07:00:00,-0.5316420371143198
2025-01-01 08:00:00,0.22161586635786756
2025-01-01 09:00:00,0.6987157891846931
2025-01-01 10:00:00,0.7261077699527445
2025-01-01 11:00:00,0.26701859680386253
2025-01-01 12:00:00,-1.4403267109686646
2025-01-01 13:00:00,-5.391315326145653
2025-01-01 14:00:00,-5.058290787651085
2025-01-01 15:00:00,-4.824709710907323
2025-01-01 16:00:00,-4.620326710968667
2025-01-01 17:00:00,-4.984585249585926
2025-01-01 18:00:00,-4.939077153180806
2025-01-01 19:00:00,-4.697364403134797
2025-01-01 20:00:00,-4.506021499355886
2025-01-01 21:00:00,-4.188228556990389
2025-01-01 22:00:00,-4.077812037727767
2025-01-01 23:00:00,-4.011221980154609
2025-01-02 00:00:00,-4.4438299993865575
2025-01-02 01:00:00,-4.396515806944379
2025-01-02 02:00:00,-4.33133088381083
2025-01-02 03:00:00,-4.102673787589741
2025-01-02 04:00:00,-4.638551730261959
2025-01-02 05:00:00,-2.8937401910926024
2025-01-02 06:00:00,-2.5577222294338107
2025-01-02 07:00:00,-2.2208401139194276
2025-01-02 08:00:00,-1.7460561523833258
2025-01-02 09:00:00,-1.8700381907245356
2025-01-02 10:00:00,-1.5997305751181368
2025-01-02 11:00:00,-1.4306414019692526
2025-01-02 12:00:00,-1.1533116518619004
2025-01-02 13:00:00,-0.9333738825225977
2025-01-02 14:00:00,-0.706429536347517
2025-01-02 15:00:00,-0.6077413247960775
2025-01-02 16:00:00,-0.5352266515551771
2025-01-02 17:00:00,-0.3817855937979857
2025-01-02 18:00:00,-0.18615303607146583
2025-01-02 19:00:00,0.03690261775345327
2025-01-02 20:00:00,-0.6118322667935097
2025-01-02 21:00:00,-0.31444028602545937
2025-01-02 22:00:00,-0.0613224015398417
2025-01-02 23:00:00,-0.2555809401571014
2025-01-03 00:00:00,-0.2969238439360129
2025-01-03 01:00:00,-0.024856805288081096
2025-01-03 02:00:00,0.2151587523770948
2025-01-03 03:00:00,0.21296725240776682
2025-01-03 04:00:00,0.3964238678301346
2025-01-03 05:00:00,0.5381988485368423
2025-01-03 06:00:00,0.7233215410096935
2025-01-03 07:00:00,0.8046333294582554
2025-01-03 08:00:00,0.9314687719771141
2025-01-03 09:00:00,1.0588763104103398
2025-01-03 10:00:00,0.3028583487515497
