time,equity
2025-01-01 00:00:00,0.0
2025-01-01 01:00:00,-1.4172998308638576
2025-01-01 02:00:00,-1.005715036062373
2025-01-01 03:00:00,-3.264542241629538
2025-01-01 04:00:00,-2.7049579809663697
2025-01-01 05:00:00,-2.4931658506347816
2025-01-01 06:00:00,-3.255409329677086
2025-01-01 07:00:00,-3.4077495771596418
2025-01-01 08:00:00,-2.8313349060994355
2025-01-01 09:00:00,-3.3819000267298804
2025-01-01 10:00:00,-3.161051010438433
2025-01-01 11:00:00,-6.344216326934896
2025-01-01 12:00:00,-5.830405590708899
2025-01-01 13:00:00,-5.258689486369901
2025-01-01 14:00:00,-4.999841004216766
2025-01-01 15:00:00,-4.539105225706733
2025-01-01 16:00:00,-3.9768037924279422
2025-01-01 17:00:00,-3.495992522063629
2025-01-01 18:00:00,-2.986426867294874
2025-01-01 19:00:00,-2.8359175643476657
2025-01-01 20:00:00,-3.876859075972863
2025-01-01 21:00:00,-3.4618404700784513
2025-01-01 22:00:00,-2.5977660465007997
2025-01-01 23:00:00,-2.60363366868666
2025-01-02 00:00:00,-3.6538207959074125
2025-01-02 01:00:00,-3.626651206304448
2025-01-02 02:00:00,-3.4603306329929318
2025-01-02 03:00:00,-3.2470855515356902
2025-01-02 04:00:00,-3.0293311671312413
2025-01-02 05:00:00,-2.7146900205082094
2025-01-02 06:00:00,-3.6263869848144825
2025-01-02 07:00:00,-3.2474438707743456
2025-01-02 08:00:00,-3.124670346337173
2025-01-02 09:00:00,-3.404292352927481
2025-01-02 10:00:00,-3.544310958821894
2025-01-02 11:00:00,-3.692178581007756
2025-01-02 12:00:00,-4.290517760213685
2025-01-02 13:00:00,-4.8400642749497145
2025-01-02 14:00:00,-4.5420456690553
2025-01-02 15:00:00,-4.002574646173546
2025-01-02 16:00:00,-3.7543109588218915
2025-01-02 17:00:00,-3.9913859165378565
2025-01-02 18:00:00,-3.834556040279134
2025-01-02 19:00:00,-6.472609187270809
2025-01-02 20:00:00,-5.8656474673362595
2025-01-02 21:00:00,-6.384080744290879
2025-01-02 22:00:00,-6.615985578265565
2025-01-02 23:00:00,-6.527212053828393
2025-01-03 00:00:00,-7.856964835817903
