entry_time,exit_time,position,entry_z,exit_z,pnl,duration_h
2025-01-01 19:00:00,2025-01-07 12:00:00,1,-2.013258073411901,0.1409652479328532,-9.837509752749533,137.0
2025-01-07 17:00:00,2025-01-10 07:00:00,-1,2.128741828329856,-0.227537548094475,-4.051651076671405,62.0
2025-01-11 21:00:00,2025-01-12 08:00:00,1,-2.2504238288948843,0.1452958421634006,1.6470980631170349,11.0
2025-01-13 02:00:00,2025-01-14 09:00:00,-1,2.633537181688645,-0.3190503555081742,0.906504420643472,31.0
2025-01-15 13:00:00,2025-01-18 05:00:00,1,-3.135112152020944,0.8069638019542149,-0.5372570696128349,64.0
2025-01-19 08:00:00,2025-01-20 07:00:00,-1,2.402514690472727,-0.1845487585035279,2.048999122704757,23.0
2025-01-23 19:00:00,2025-01-24 09:00:00,-1,2.049197989028098,-0.0755576250800019,2.11715725190534,14.0
2025-01-25 16:00:00,2025-01-26 23:00:00,1,-2.2144069819517846,0.856835929377546,1.4860883445348563,31.0
2025-01-27 07:00:00,2025-01-29 21:00:00,-1,2.131007845035402,-0.1291327529645374,-1.010158129200569,62.0
2025-01-31 06:00:00,2025-02-01 08:00:00,1,-2.148174383502643,0.0479972823732425,1.3129399339164536,26.0
2025-02-01 19:00:00,2025-02-04 18:00:00,-1,2.381443955539732,-0.048103459934659,-9.018688196409684,71.0
2025-02-06 15:00:00,2025-02-07 14:00:00,-1,2.6792741897333734,-0.047512518467026,1.3685733280139658,23.0
2025-02-07 20:00:00,2025-02-09 03:00:00,-1,2.2878154548237264,-0.7376996865281463,1.8609196194568725,31.0
2025-02-10 07:00:00,2025-02-11 17:00:00,1,-2.205645209145222,0.2556464643414414,0.32261395693314654,34.0
2025-02-14 14:00:00,2025-02-15 14:00:00,1,-2.004277355972252,0.5705457194088712,1.2685636094317871,24.0
2025-02-18 04:00:00,2025-02-20 02:00:00,-1,2.462096075119272,-0.1197763825736324,-0.9404947020613008,46.0
2025-02-20 17:00:00,2025-02-21 19:00:00,1,-2.183104474189997,0.8958159264984666,1.5520883445348517,26.0
2025-02-22 17:00:00,2025-02-23 11:00:00,1,-2.24639384359228,0.3197480952285204,1.8765733280139614,18.0
2025-02-24 08:00:00,2025-02-26 15:00:00,-1,2.1457684621657283,-0.0303785293442599,-2.2599196194568734,55.0
2025-02-27 07:00:00,2025-02-28 00:00:00,1,-2.170870815941629,0.0487175955228445,1.482900182292525,17.0
2025-02-28 03:00:00,2025-02-28 18:00:00,-1,2.434179352625659,-0.0762073158529255,2.300166970487524,15.0
2025-03-02 16:00:00,2025-03-03 18:00:00,1,-4.568831906318193,0.4575289255660046,3.3394832288886533,26.0
2025-03-06 03:00:00,2025-03-07 00:00:00,1,-2.097541999903738,1.2099534976154842,4.286690828295374,21.0
2025-03-09 13:00:00,2025-03-11 21:00:00,-1,2.0174879980787006,-0.013690834859443,-2.5269788082451896,56.0
2025-03-12 23:00:00,2025-03-13 20:00:00,1,-2.0979492717507338,0.055935009500573,1.545662549844053,21.0
2025-03-15 22:00:00,2025-03-16 10:00:00,1,-2.1102006634456685,0.409784681680237,0.8688807451281662,12.0
2025-03-19 00:00:00,2025-03-20 09:00:00,1,-2.161272461112396,0.165740103972844,0.13099999999999667,33.0
2025-03-24 00:00:00,2025-03-26 17:00:00,1,-2.8726284058961653,0.0589521030583517,-3.557612202342682,65.0
2025-03-28 05:00:00,2025-04-01 05:00:00,-1,2.105552022258647,-0.2257311196355407,-3.310711142754954,96.0
2025-04-01 15:00:00,2025-04-02 05:00:00,1,-2.3436097697275584,0.3968017739831881,1.587999122704776,14.0
2025-04-02 22:00:00,2025-04-05 09:00:00,-1,3.2723437739825942,-0.5135397742965174,0.7467818047158978,59.0
2025-04-06 01:00:00,2025-04-07 17:00:00,-1,2.354134714555265,-0.2755500269358744,-0.6094054802312243,40.0
2025-04-09 17:00:00,2025-04-13 21:00:00,1,-3.536104479528821,0.1428414935591755,-1.319029155746538,100.0
