time,equity
2025-01-01 00:00:00,0.0
2025-01-01 01:00:00,-1.5020087133269513
2025-01-01 02:00:00,-2.4858457197644412
2025-01-01 03:00:00,-1.3091865706067907
2025-01-01 04:00:00,-1.848961045336278
2025-01-01 05:00:00,-0.5271101996986829
2025-01-01 06:00:00,0.33547437227776555
2025-01-01 07:00:00,-0.804085084235048
2025-01-01 08:00:00,0.2852262944802
2025-01-01 09:00:00,1.3804630960142426
2025-01-01 10:00:00,2.0720433113272065
2025-01-01 11:00:00,3.2439843670730006
2025-01-01 12:00:00,3.9080589442542077
2025-01-01 13:00:00,0.9862426966168627
2025-01-01 14:00:00,2.172168119435664
2025-01-01 15:00:00,3.0039513074920947
2025-01-01 16:00:00,4.858804716066253
2025-01-01 17:00:00,7.091344182988593
2025-01-01 18:00:00,8.285576627859164
2025-01-01 19:00:00,7.946400564306234
2025-01-01 20:00:00,9.228962583755631
2025-01-01 21:00:00,10.31733726338856
2025-01-01 22:00:00,8.607540236132031
2025-01-01 23:00:00,9.499300871661415
2025-01-02 00:00:00,10.5670320350637
2025-01-02 01:00:00,11.78151255773184
2025-01-02 02:00:00,12.01325064073417
2025-01-02 03:00:00,13.334164787289446
2025-01-02 04:00:00,12.916456176414215
2025-01-02 05:00:00,13.624921066155355
2025-01-02 06:00:00,14.153295745788277
2025-01-02 07:00:00,14.63665914915768
2025-01-02 08:00:00,15.325880317764721
2025-01-02 09:00:00,16.083385955896482
2025-01-02 10:00:00,13.426726806738834
2025-01-02 11:00:00,20.474097129708294
2025-01-02 12:00:00,21.82325064073418
2025-01-02 13:00:00,22.852494361868274
2025-01-02 14:00:00,23.82725756033423
2025-01-02 15:00:00,26.81313787809892
2025-01-02 16:00:00,28.116388518833062
2025-01-02 17:00:00,28.13393926201893
2025-01-02 18:00:00,29.16975192220247
2025-01-02 19:00:00,29.92963915956721
2025-01-02 20:00:00,31.963849051910728
2025-01-02 21:00:00,33.12984213231068
2025-01-02 22:00:00,33.92739287549655
2025-01-02 23:00:00,34.502404151760075
2025-01-03 00:00:00,34.5181266018354
2025-01-03 01:00:00,35.27560968744011
2025-01-03 02:00:00,36.061174269826076
2025-01-03 03:00:00,36.54375884180253
2025-01-03 04:00:00,37.398013839200146
2025-01-03 05:00:00,37.690395438433136
2025-01-03 06:00:00,38.06533905711551
2025-01-03 07:00:00,38.43288980030138
2025-01-03 08:00:00,39.033736289275495
2025-01-03 09:00:00,39.687923629091955
2025-01-03 10:00:00,37.13409866812766
2025-01-03 11:00:00,37.445814198602946
2025-01-03 12:00:00,36.999132496918236
2025-01-03 13:00:00,37.690069196000564
2025-01-03 14:00:00,37.898353665525285
2025-01-03 15:00:00,37.54583675113
2025-01-03 16:00:00,37.69338749431586
2025-01-03 17:00:00,38.59570143596768
2025-01-03 18:00:00,39.21833111299823
