time,equity
2025-01-01 00:00:00,0.0
2025-01-01 01:00:00,-1.3781018205628968
2025-01-01 02:00:00,-0.5963182935682418
2025-01-01 03:00:00,-1.9961841203400148
2025-01-01 04:00:00,-1.425708228600607
2025-01-01 05:00:00,-9.954441430757095
2025-01-01 06:00:00,-7.101811350549228
2025-01-01 07:00:00,-5.192303171394071
2025-01-01 08:00:00,-4.242364648999677
2025-01-01 09:00:00,-5.321824364406412
2025-01-01 10:00:00,-3.597467523721056
2025-01-01 11:00:00,-2.6696813939549653
2025-01-01 12:00:00,-2.5721364635228685
2025-01-01 13:00:00,-3.262987727824507
2025-01-01 14:00:00,-2.4853375671268
2025-01-01 15:00:00,-5.4636060955608965
2025-01-01 16:00:00,-4.7199533320917535
2025-01-01 17:00:00,-8.847982457032021
2025-01-01 18:00:00,-7.727148917676001
2025-01-01 19:00:00,-8.510961882087745
2025-01-01 20:00:00,-7.301170546778767
2025-01-01 21:00:00,-7.640172095391714
2025-01-01 22:00:00,-7.257704011966625
2025-01-01 23:00:00,-7.654132246888876
2025-01-02 00:00:00,-7.789930896057713
2025-01-02 01:00:00,-7.324711573053715
2025-01-02 02:00:00,-6.241269270115769
2025-01-02 03:00:00,-7.005643835746731
2025-01-02 04:00:00,-7.125391418395713
2025-01-02 05:00:00,-6.355514373606928
2025-01-02 06:00:00,-5.497987168120446
2025-01-02 07:00:00,-4.359411251658319
2025-01-02 08:00:00,-4.314198435582911
2025-01-02 09:00:00,-2.9744071002739325
2025-01-02 10:00:00,-4.219040590184507
2025-01-02 11:00:00,-3.5632289271584856
2025-01-02 12:00:00,-2.8677134341434716
2025-01-02 13:00:00,-3.2714584140210157
2025-01-02 14:00:00,-2.8055852733893882
2025-01-02 15:00:00,-3.262384169785447
2025-01-02 16:00:00,-3.053630327435096
2025-01-02 17:00:00,-2.4253263491097687
2025-01-02 18:00:00,-1.6763620462282223
2025-01-02 19:00:00,-1.4069851250530458
2025-01-02 20:00:00,-0.9253068283239809
2025-01-02 21:00:00,-2.6433909239412667
2025-01-02 22:00:00,-1.6686214649622944
2025-01-02 23:00:00,-0.9017545840320356
2025-01-03 00:00:00,-0.8438762378575344
2025-01-03 01:00:00,-0.5808903058732202
2025-01-03 02:00:00,0.32417532311676744
2025-01-03 03:00:00,0.9949716167414007
2025-01-03 04:00:00,0.3897522937373932
2025-01-03 05:00:00,-2.0955982872465935
