entry_time,exit_time,position,entry_z,exit_z,pnl,duration_h
2025-01-04 14:00:00,2025-01-06 11:00:00,-1,2.886322451160128,-0.3281663991052896,0.0019223539588910654,45.0
2025-01-07 18:00:00,2025-01-09 21:00:00,1,-2.043458048942175,0.1539207945046044,-0.09773600346021638,51.0
2025-01-10 00:00:00,2025-01-13 01:00:00,-1,2.250605736886271,-0.0767834197895624,-0.3248379875952718,73.0
2025-01-13 05:00:00,2025-01-15 07:00:00,1,-2.090043041572193,0.1396970966572159,-0.1025160513490242,50.0
2025-01-15 14:00:00,2025-01-17 20:00:00,-1,3.294722511722448,-0.470373713277196,0.013263996539784273,54.0
2025-01-18 03:00:00,2025-01-18 13:00:00,1,-2.2883033471739784,0.0847563428865337,0.2119389274487169,10.0
2025-01-19 08:00:00,2025-01-28 11:00:00,1,-2.175603153615931,0.0607479671523404,-2.18240734689147,219.0
2025-01-28 22:00:00,2025-01-30 13:00:00,-1,2.229369364026864,-0.0508999282118637,-0.10299014683267593,39.0
2025-01-31 11:00:00,2025-02-03 06:00:00,1,-2.576993594094656,1.198309931614154,-0.008400036920219622,67.0
2025-02-03 14:00:00,2025-02-03 22:00:00,-1,2.8365497835109825,-0.3621818798530566,0.8640952638125494,8.0
2025-02-06 15:00:00,2025-02-10 06:00:00,-1,2.131070988101937,-0.0995515220829713,-0.3337158424927046,87.0
2025-02-10 21:00:00,2025-02-12 09:00:00,-1,2.3112503190384386,-0.1268794911631887,0.0526537256598143,36.0
2025-02-13 00:00:00,2025-02-13 22:00:00,1,-2.467841655971616,0.2726778040676624,0.2726547699414201,22.0
2025-02-16 16:00:00,2025-02-18 02:00:00,1,-2.2411778809412746,0.9636296465044182,0.11743064070379994,34.0
2025-02-18 13:00:00,2025-02-18 23:00:00,1,-2.079394421113487,0.3469531217591455,0.16271584249270354,10.0
2025-02-19 05:00:00,2025-02-24 22:00:00,1,-2.1329048028537967,0.3504752775447706,-0.7706671663048237,137.0
2025-02-25 01:00:00,2025-02-27 21:00:00,-1,2.3655253504858798,-0.4134788371210064,-0.4097013575660898,68.0
2025-02-28 06:00:00,2025-03-02 07:00:00,1,-2.010593240495996,0.1938383890727556,-0.0877701947214824,49.0
2025-03-02 22:00:00,2025-03-03 06:00:00,1,-2.1573354843170747,0.545425206020039,0.15150156642241086,8.0
2025-03-04 06:00:00,2025-03-05 04:00:00,1,-2.780823923647441,0.4639929241725529,0.16083798759527035,22.0
2025-03-08 23:00:00,2025-03-09 13:00:00,-1,2.0123737255027474,-0.0119184931928301,0.0839068247506658,14.0
