entry_time,exit_time,position,entry_z,exit_z,pnl,duration_h
2025-01-02 08:00:00,2025-01-04 18:00:00,1,-2.0161629506733765,0.1253778509574858,-2.19689594415955,58.0
2025-01-07 15:00:00,2025-01-10 06:00:00,-1,4.619142125289875,-0.025970204351404,-2.4164099333721936,63.0
2025-01-12 08:00:00,2025-01-12 10:00:00,-1,2.154635041634331,-0.7912752688704905,1.9736359631960596,2.0
2025-01-12 22:00:00,2025-01-13 00:00:00,-1,2.116235542475171,-1.325441229242455,2.004497956216028,2.0
2025-01-13 02:00:00,2025-01-14 09:00:00,-1,2.625804305380776,-0.1265262597072819,-0.4828839987309195,31.0
2025-01-17 10:00:00,2025-01-18 04:00:00,1,-2.0731008626128014,0.7967581896497489,2.482475950505048,18.0
2025-01-18 18:00:00,2025-01-21 17:00:00,-1,2.060780970576126,-0.4933949494748259,-2.81242093622766,71.0
2025-01-24 02:00:00,2025-01-24 05:00:00,-1,2.63157999000748,-1.0503106184139457,2.4118019486014006,3.0
2025-01-25 00:00:00,2025-01-25 08:00:00,-1,3.035713537338866,-0.4717523363812158,2.1687299587542057,8.0
2025-01-27 00:00:00,2025-01-27 22:00:00,-1,2.526644162149903,-0.0044950495259325,1.7014809806462026,22.0
2025-02-01 13:00:00,2025-02-04 12:00:00,-1,2.1134613420370725,-0.0112511001436578,-7.4246768296231735,71.0
2025-02-06 21:00:00,2025-02-07 13:00:00,-1,2.089339723743286,-0.6567170615880834,2.3506969501877677,16.0
2025-02-08 18:00:00,2025-02-09 21:00:00,1,-2.656020908476479,0.6774363917663357,2.1902659536777946,27.0
2025-02-10 10:00:00,2025-02-11 13:00:00,1,-3.2908362013189034,0.0285445108358374,2.5878129514568897,27.0
2025-02-12 16:00:00,2025-02-13 08:00:00,1,-2.261636225719761,0.0940550940915523,3.7072719263921456,16.0
2025-02-15 07:00:00,2025-02-15 19:00:00,1,-2.3129665870585936,0.0586555999266571,2.1680559568505515,12.0
2025-02-17 16:00:00,2025-02-20 01:00:00,-1,2.0270753695099355,-0.0122219473572547,-1.0683539765216352,57.0
2025-02-21 04:00:00,2025-02-21 15:00:00,1,-2.1033357171753844,1.3555619169499116,1.8292159695415648,11.0
2025-02-21 17:00:00,2025-02-22 15:00:00,-1,2.7388121767304097,-0.1138686219605462,1.670077962561514,22.0
2025-02-24 02:00:00,2025-02-26 09:00:00,-1,2.036181435177203,-0.2083394619149602,-2.979536937496775,55.0
2025-02-28 05:00:00,2025-02-28 15:00:00,-1,2.940569586815207,-0.1722379458087525,2.31891794987051,10.0
2025-03-02 16:00:00,2025-03-03 14:00:00,1,-2.4333813891318306,0.9784021401801304,3.1802109394004248,22.0
2025-03-03 19:00:00,2025-03-05 19:00:00,-1,2.8894150074376346,-0.1134378974025097,0.5084089907990119,48.0
2025-03-06 05:00:00,2025-03-06 13:00:00,1,-2.22092804837069,0.6222683155302817,2.238055956850552,8.0
2025-03-07 00:00:00,2025-03-07 14:00:00,-1,2.61524318254367,-0.2159764737402264,2.1402659536778046,14.0
2025-03-09 14:00:00,2025-03-10 11:00:00,-1,2.582065750012969,-0.1039412952100601,0.788408990799013,21.0
2025-03-10 17:00:00,2025-03-11 15:00:00,-1,2.0494029147238897,-0.1805692845324863,1.2936909774734602,22.0
2025-03-12 12:00:00,2025-03-13 17:00:00,1,-2.1456933918602834,0.4530177305255231,1.5820999682724732,29.0
2025-03-14 11:00:00,2025-03-16 11:00:00,1,-2.177784286812412,0.8744529264654304,0.3148509901644587,48.0
2025-03-17 10:00:00,2025-03-18 03:00:00,1,-2.105270742430512,0.6604720110089795,1.0265749762043512,17.0
2025-03-19 11:00:00,2025-03-19 17:00:00,1,-2.039240762067269,0.5055371702896954,1.2330169755698037,6.0
2025-03-20 21:00:00,2025-03-22 21:00:00,1,-2.3620883571360114,0.0529409371706581,-4.950343916239319,48.0
2025-03-24 00:00:00,2025-03-24 13:00:00,1,-4.701895698204725,0.1045001387987724,12.537395785521895,13.0
2025-03-27 01:00:00,2025-03-27 07:00:00,1,-4.572257287724284,0.4118499393591964,2.7013709520914446,6.0
2025-03-27 10:00:00,2025-03-27 17:00:00,1,-3.1735114282358583,0.2021457423186194,1.996519961926964,7.0
2025-03-28 03:00:00,2025-03-28 15:00:00,-1,2.4629175262750658,-0.0338047003132572,1.9641219739834241,12.0
2025-03-30 04:00:00,2025-03-30 21:00:00,1,-4.054983046302692,0.211904535686737,5.5502889019619275,17.0
2025-04-02 22:00:00,2025-04-05 12:00:00,-1,2.420209098009271,-0.6145016757527326,0.04687299587542526,62.0
2025-04-05 20:00:00,2025-04-06 05:00:00,1,-3.0615785700949605,0.7831748613952343,2.7509399555814653,9.0
2025-04-06 13:00:00,2025-04-08 03:00:00,-1,2.126509341060092,-0.004018868164897,0.044906004441855885,38.0
2025-04-08 15:00:00,2025-04-09 11:00:00,1,-2.3848727134724825,0.2374016131444519,3.9610729324203646,20.0
2025-04-09 19:00:00,2025-04-10 15:00:00,1,-2.060007806724053,0.282290269870871,2.4195919517741515,20.0
2025-04-12 13:00:00,2025-04-13 13:00:00,1,-2.0976010731375463,0.9524152209008472,1.2581109711279481,24.0
2025-04-13 19:00:00,2025-04-15 09:00:00,-1,3.019934525738498,-0.1138480145766957,1.2032599809634732,38.0
2025-04-16 17:00:00,2025-04-16 19:00:00,-1,2.3928576670792,-0.4721440629525508,1.2441219739834253,2.0
2025-04-17 02:00:00,2025-04-17 06:00:00,-1,2.134676329244422,-1.3795096717899928,1.4423429736661504,4.0
2025-04-17 13:00:00,2025-04-20 09:00:00,1,-2.0447895019971285,0.1142917937180858,-0.6979229800116613,68.0
2025-04-21 16:00:00,2025-04-21 18:00:00,1,-2.0962130307852385,0.1934054569094671,1.108596981915305,2.0
2025-04-22 07:00:00,2025-04-23 19:00:00,1,-2.0943859793342394,0.3469892527454549,0.5288950015863705,36.0
2025-04-27 15:00:00,2025-04-28 06:00:00,-1,2.490096377939451,-0.0325312060032893,0.8663869850880701,15.0
2025-05-01 00:00:00,2025-05-01 23:00:00,1,-2.196136078991784,0.2329682056362963,1.020618987626257,23.0
2025-05-03 10:00:00,2025-05-05 06:00:00,-1,2.040339967230916,-0.066375656359322,0.11913800698005161,44.0
2025-05-06 10:00:00,2025-05-06 18:00:00,-1,2.495272863480832,-0.3146447189695197,0.9646079847707796,8.0
2025-05-06 21:00:00,2025-05-06 22:00:00,-1,2.2921686231510496,-0.3013201337683803,1.1301329768389081,1.0
2025-05-07 03:00:00,2025-05-07 15:00:00,1,-2.542414869062574,0.625303649058066,1.2779229800116596,12.0
2025-05-08 07:00:00,2025-05-12 14:00:00,1,-2.065288040158729,0.4044764868213884,-6.3558918565915405,103.0
2025-05-13 00:00:00,2025-05-13 21:00:00,-1,2.1602197060469583,-0.1160284132365096,2.560453944794112,21.0
2025-05-15 01:00:00,2025-05-18 08:00:00,-1,2.3973044982742864,-0.0619891717506662,-2.2884869533605254,79.0
2025-05-21 06:00:00,2025-05-21 08:00:00,1,-2.1263368480830818,0.0680188540175395,1.3352269723970522,2.0
2025-05-21 22:00:00,2025-05-23 11:00:00,1,-2.444679111996402,0.2765803896540814,0.24220999682724909,37.0
2025-05-23 22:00:00,2025-05-26 00:00:00,-1,2.0006440605835394,-0.3545584849656731,-0.37061898762625844,50.0
2025-05-27 07:00:00,2025-05-28 08:00:00,1,-2.401916155122126,0.3173316424467111,0.8448509901644599,25.0
2025-05-29 16:00:00,2025-05-30 09:00:00,-1,2.3471933574115,-0.0756202789576383,1.192828984453513,17.0
2025-05-30 12:00:00,2025-05-31 04:00:00,1,-2.4372657465091145,0.4247964582457646,2.3925309647824378,16.0
