entry_time,exit_time,position,entry_z,exit_z,pnl,duration_h
2025-01-23 23:00:00,2025-01-26 05:00:00,1,-2.0400149703610206,0.230524774011733,-2.0643454840879514,54.0
2025-01-28 13:00:00,2025-01-29 03:00:00,-1,2.013387980765533,-0.5072296372867617,1.9991708750606918,14.0
2025-01-30 10:00:00,2025-02-02 04:00:00,1,-2.1247799863198207,0.4990869816087578,-1.4023912712682645,66.0
2025-02-02 12:00:00,2025-02-03 17:00:00,-1,2.3297382057999805,-0.0552680066709041,-0.45311388598064184,29.0
2025-02-06 14:00:00,2025-02-07 02:00:00,-1,2.391399352728987,-0.3016749599124054,2.0908664646050923,12.0
2025-02-09 08:00:00,2025-02-09 18:00:00,1,-2.1288570210428057,0.1277132518793801,1.1372754261248872,10.0
2025-02-11 04:00:00,2025-02-11 19:00:00,1,-2.7694967285717453,0.3217736073205515,1.2814929757678044,15.0
2025-02-12 15:00:00,2025-02-13 06:00:00,1,-2.6594541845117403,1.2369482489678103,2.7918048541565597,15.0
2025-02-14 09:00:00,2025-02-15 19:00:00,-1,2.363379389946654,-0.0372097724031454,0.33158357054706045,34.0
2025-02-17 11:00:00,2025-02-18 16:00:00,1,-2.3141772575370134,0.1450339637123206,0.7659131391873331,29.0
2025-02-19 13:00:00,2025-02-19 21:00:00,-1,2.041692337882384,-0.3778147855407847,1.5778459277889212,8.0
2025-02-20 00:00:00,2025-02-20 09:00:00,1,-2.038470741339107,0.4034840701412829,2.0976993235109873,9.0
2025-02-21 05:00:00,2025-02-21 19:00:00,1,-2.695511590708456,0.2013189620728726,2.344532182416877,14.0
2025-02-24 19:00:00,2025-02-25 19:00:00,-1,2.688027880451514,-0.9343507642410892,1.4148067211398399,24.0
2025-02-26 07:00:00,2025-02-26 18:00:00,1,-2.1377223274209696,0.6846735025148467,2.4997254612770377,11.0
2025-03-02 16:00:00,2025-03-02 20:00:00,1,-2.9130808132591186,0.15589056965877,1.8445854375303483,4.0
2025-03-03 19:00:00,2025-03-03 22:00:00,-1,2.301686422293256,-0.0984401002324842,1.6184724389516134,3.0
2025-03-05 19:00:00,2025-03-06 17:00:00,1,-2.3126240887120635,0.220121959477739,0.8076433140123029,22.0
2025-03-08 08:00:00,2025-03-09 00:00:00,-1,2.0252208974073747,-0.0484265240137566,0.8568328589058893,16.0
2025-03-09 14:00:00,2025-03-10 11:00:00,-1,2.1972181563910644,-0.2963802997204106,0.6524313653192593,21.0
2025-03-10 17:00:00,2025-03-11 13:00:00,-1,3.1420165511378797,-0.0335887651966346,1.222044807598948,20.0
