time,equity
2025-01-01 00:00:00,0.0
2025-01-01 01:00:00,-7.04012270291976
2025-01-01 02:00:00,-14.544859275372062
2025-01-01 03:00:00,-12.987956042763216
2025-01-01 04:00:00,-11.612894725665896
2025-01-01 05:00:00,-9.686020571147083
2025-01-01 06:00:00,-5.093496173711301
2025-01-01 07:00:00,2.1643016471131915
2025-01-01 08:00:00,4.931712380017174
2025-01-01 09:00:00,9.443829427648325
2025-01-01 10:00:00,7.179556004259624
2025-01-01 11:00:00,7.832998275262341
2025-01-01 12:00:00,-3.877802553022576
2025-01-01 13:00:00,-4.821390436657339
2025-01-01 14:00:00,-2.117122002011172
2025-01-01 15:00:00,0.509503109373469
2025-01-01 16:00:00,3.5316305101286645
2025-01-01 17:00:00,6.297221964682194
2025-01-01 18:00:00,8.306249214946916
2025-01-01 19:00:00,9.753591779823168
2025-01-01 20:00:00,12.608835715120406
2025-01-01 21:00:00,14.969385209726028
2025-01-01 22:00:00,17.421168593418585
2025-01-01 23:00:00,3.3676099573374216
2025-01-02 00:00:00,9.15673969900702
2025-01-02 01:00:00,12.915856934457636
2025-01-02 02:00:00,13.951091267908623
2025-01-02 03:00:00,13.335662510947273
2025-01-02 04:00:00,15.601529404534219
2025-01-02 05:00:00,16.362031283903306
2025-01-02 06:00:00,17.881032770452222
2025-01-02 07:00:00,17.423553118242708
2025-01-02 08:00:00,18.193275817021444
2025-01-02 09:00:00,17.78395819585809
2025-01-02 10:00:00,11.352299768918684
2025-01-02 11:00:00,13.16417745999373
2025-01-02 12:00:00,15.274113939432226
2025-01-02 13:00:00,10.73229291798831
2025-01-02 14:00:00,16.008963150238174
2025-01-02 15:00:00,18.281815709780858
2025-01-02 16:00:00,20.4624696770735
2025-01-02 17:00:00,21.73193127086308
2025-01-02 18:00:00,22.63067619680141
2025-01-02 19:00:00,23.672810414124477
2025-01-02 20:00:00,25.100071553476184
2025-01-02 21:00:00,27.131414340534434
2025-01-02 22:00:00,24.43284302877069
2025-01-02 23:00:00,25.905985771392537
2025-01-03 00:00:00,26.84841080397824
2025-01-03 01:00:00,28.108539622557274
2025-01-03 02:00:00,29.32343931860988
2025-01-03 03:00:00,31.59078378003651
2025-01-03 04:00:00,32.248810175935766
2025-01-03 05:00:00,32.91195310637708
2025-01-03 06:00:00,33.95543339077003
2025-01-03 07:00:00,13.443519802688023
2025-01-03 08:00:00,16.47062892284128
2025-01-03 09:00:00,18.245135825315536
2025-01-03 10:00:00,19.560480474561594
2025-01-03 11:00:00,21.721722103307023
2025-01-03 12:00:00,23.924028961344852
2025-01-03 13:00:00,25.564099623743893
2025-01-03 14:00:00,24.321917005543973
2025-01-03 15:00:00,23.48450131825995
