time,equity
2025-01-01 00:00:00,0.0
2025-01-01 01:00:00,-0.6068626049241512
2025-01-01 02:00:00,-0.18933114077185742
2025-01-01 03:00:00,-0.621629172970307
2025-01-01 04:00:00,-0.4495728773879577
2025-01-01 05:00:00,-0.25638247557197325
2025-01-01 06:00:00,-1.831211971922718
2025-01-01 07:00:00,-0.7887632792039323
2025-01-01 08:00:00,-0.8704056625809162
2025-01-01 09:00:00,-0.5718410898552158
2025-01-01 10:00:00,-0.9338311682907552
2025-01-01 11:00:00,-1.5411838241315419
2025-01-01 12:00:00,-3.967160692160407
2025-01-01 13:00:00,-3.535763334241741
2025-01-01 14:00:00,-2.8985944474946947
2025-01-01 15:00:00,-2.515895768535364
2025-01-01 16:00:00,-2.500309680740733
2025-01-01 17:00:00,-2.5770696160646427
2025-01-01 18:00:00,-2.257745108015028
2025-01-01 19:00:00,-1.7592136438627275
2025-01-01 20:00:00,-1.8663311958096553
2025-01-01 21:00:00,-1.3252517132183605
2025-01-01 22:00:00,-1.7275695885457303
2025-01-01 23:00:00,-2.2830513898379188
2025-01-02 00:00:00,-1.757910650882046
2025-01-02 01:00:00,-1.5625861428324352
2025-01-02 02:00:00,-1.4338262075085257
2025-01-02 03:00:00,-1.2726192514058443
2025-01-02 04:00:00,-0.8702500412783536
2025-01-02 05:00:00,-0.6091771914092998
2025-01-02 06:00:00,-0.3721159350447216
2025-01-02 07:00:00,-0.7467699119261759
2025-01-02 08:00:00,-1.776185496071558
2025-01-02 09:00:00,-1.4084421150343465
2025-01-02 10:00:00,-2.36244378697436
2025-01-02 11:00:00,-2.41289080775313
2025-01-02 12:00:00,-2.2103262350274306
2025-01-02 13:00:00,-1.9710298747689938
2025-01-02 14:00:00,-1.8195828539902221
2025-01-02 15:00:00,-1.6127616623017307
2025-01-02 16:00:00,-1.4303030480184864
2025-01-02 17:00:00,-0.9992914545140135
2025-01-02 18:00:00,-1.8652533851583781
2025-01-02 19:00:00,-1.6220911311335744
2025-01-02 20:00:00,-1.4699123228220659
2025-01-02 21:00:00,-1.1113808586697704
2025-01-02 22:00:00,-0.9470232420467521
2025-01-02 23:00:00,-2.078716960223855
2025-01-03 00:00:00,-3.2651954726738257
2025-01-03 01:00:00,-2.9629885165711434
2025-01-03 02:00:00,-2.6164570524188475
2025-01-03 03:00:00,-2.1527467799550406
2025-01-03 04:00:00,-2.335081209569112
2025-01-03 05:00:00,-2.253561338921287
2025-01-03 06:00:00,-1.9605215976256378
2025-01-03 07:00:00,-1.9047451080150228
2025-01-03 08:00:00,-2.0044437869743543
2025-01-03 09:00:00,-1.6626275560680943
2025-01-03 10:00:00,-2.322523269565652
