open_time,close
2025-04-11 14:00:00,0.5307
2025-04-11 15:00:00,0.5245
2025-04-11 16:00:00,0.5303
2025-04-11 17:00:00,0.5308
2025-04-11 18:00:00,0.5261
2025-04-11 19:00:00,0.5297
2025-04-11 20:00:00,0.5383
2025-04-11 21:00:00,0.5316
2025-04-11 22:00:00,0.5266
2025-04-11 23:00:00,0.528
2025-04-12 00:00:00,0.5508
2025-04-12 01:00:00,0.5511
2025-04-12 02:00:00,0.5426
2025-04-12 03:00:00,0.5398
2025-04-12 04:00:00,0.5503
2025-04-12 05:00:00,0.5566
2025-04-12 06:00:00,0.5536
2025-04-12 07:00:00,0.567
2025-04-12 08:00:00,0.5578
2025-04-12 09:00:00,0.5665
2025-04-12 10:00:00,0.5397
2025-04-12 11:00:00,0.545
2025-04-12 12:00:00,0.5522
2025-04-12 13:00:00,0.5636
2025-04-12 14:00:00,0.5723
2025-04-12 15:00:00,0.598
2025-04-12 16:00:00,0.5888
2025-04-12 17:00:00,0.6057
2025-04-12 18:00:00,0.6031
2025-04-12 19:00:00,0.6014
2025-04-12 20:00:00,0.6077
2025-04-12 21:00:00,0.6081
2025-04-12 22:00:00,0.6076
2025-04-12 23:00:00,0.6136
2025-04-13 00:00:00,0.6022
2025-04-13 01:00:00,0.5882
2025-04-13 02:00:00,0.5927
2025-04-13 03:00:00,0.5911
2025-04-13 04:00:00,0.5838
2025-04-13 05:00:00,0.5848
2025-04-13 06:00:00,0.5853
2025-04-13 07:00:00,0.5809
2025-04-13 08:00:00,0.5788
2025-04-13 09:00:00,0.5857
2025-04-13 10:00:00,0.5883
2025-04-13 11:00:00,0.5813
2025-04-13 12:00:00,0.5778
2025-04-13 13:00:00,0.5666
2025-04-13 14:00:00,0.5544
2025-04-13 15:00:00,0.5531
2025-04-13 16:00:00,0.5639
2025-04-13 17:00:00,0.5865
2025-04-13 18:00:00,0.5869
2025-04-13 19:00:00,0.5662
2025-04-13 20:00:00,0.5542
2025-04-13 21:00:00,0.5408
2025-04-13 22:00:00,0.5248
2025-04-13 23:00:00,0.5408
2025-04-14 00:00:00,0.5419
2025-04-14 01:00:00,0.5451
2025-04-14 02:00:00,0.5564
2025-04-14 03:00:00,0.5481
2025-04-14 04:00:00,0.5561
2025-04-14 05:00:00,0.554
2025-04-14 06:00:00,0.5492
2025-04-14 07:00:00,0.5499
2025-04-14 08:00:00,0.55
2025-04-14 09:00:00,0.5469
2025-04-14 10:00:00,0.5621
2025-04-14 11:00:00,0.5916
2025-04-14 12:00:00,0.5769
2025-04-14 13:00:00,0.5621
2025-04-14 14:00:00,0.5841
2025-04-14 15:00:00,0.5558
2025-04-14 16:00:00,0.5592
2025-04-14 17:00:00,0.5729
2025-04-14 18:00:00,0.5705
2025-04-14 19:00:00,0.5761
2025-04-14 20:00:00,0.5826
2025-04-14 21:00:00,0.5745
2025-04-14 22:00:00,0.5719
2025-04-14 23:00:00,0.5777
2025-04-15 00:00:00,0.5726
2025-04-15 01:00:00,0.5808
2025-04-15 02:00:00,0.5741
2025-04-15 03:00:00,0.5822
2025-04-15 04:00:00,0.5779
2025-04-15 05:00:00,0.5886
2025-04-15 06:00:00,0.5916
2025-04-15 07:00:00,0.6066
2025-04-15 08:00:00,0.6089
2025-04-15 09:00:00,0.619
2025-04-15 10:00:00,0.6088
2025-04-15 11:00:00,0.5991
2025-04-15 12:00:00,0.601
2025-04-15 13:00:00,0.6013
2025-04-15 14:00:00,0.5878
2025-04-15 15:00:00,0.583
2025-04-15 16:00:00,0.5802
2025-04-15 17:00:00,0.575
2025-04-15 18:00:00,0.5661
2025-04-15 19:00:00,0.5661
2025-04-15 20:00:00,0.5639
2025-04-15 21:00:00,0.5726
2025-04-15 22:00:00,0.5633
2025-04-15 23:00:00,0.5585
2025-04-16 00:00:00,0.5488
2025-04-16 01:00:00,0.5534
2025-04-16 02:00:00,0.5548
2025-04-16 03:00:00,0.5562
2025-04-16 04:00:00,0.5512
2025-04-16 05:00:00,0.5502
2025-04-16 06:00:00,0.5489
2025-04-16 07:00:00,0.5353
2025-04-16 08:00:00,0.5385
2025-04-16 09:00:00,0.538
2025-04-16 10:00:00,0.5441
2025-04-16 11:00:00,0.5459
2025-04-16 12:00:00,0.5356
2025-04-16 13:00:00,0.5315
2025-04-16 14:00:00,0.5489
2025-04-16 15:00:00,0.5489
2025-04-16 16:00:00,0.5453
2025-04-16 17:00:00,0.5338
2025-04-16 18:00:00,0.5456
2025-04-16 19:00:00,0.5556
2025-04-16 20:00:00,0.543
2025-04-16 21:00:00,0.5458
2025-04-16 22:00:00,0.5459
2025-04-16 23:00:00,0.5368
2025-04-17 00:00:00,0.538
2025-04-17 01:00:00,0.5342
2025-04-17 02:00:00,0.5321
2025-04-17 03:00:00,0.5311
2025-04-17 04:00:00,0.5355
2025-04-17 05:00:00,0.5377
2025-04-17 06:00:00,0.5436
2025-04-17 07:00:00,0.5444
2025-04-17 08:00:00,0.537
2025-04-17 09:00:00,0.5374
2025-04-17 10:00:00,0.5359
2025-04-17 11:00:00,0.538
2025-04-17 12:00:00,0.5455
2025-04-17 13:00:00,0.543
2025-04-17 14:00:00,0.5317
2025-04-17 15:00:00,0.5453
2025-04-17 16:00:00,0.5583
2025-04-17 17:00:00,0.565
2025-04-17 18:00:00,0.5649
2025-04-17 19:00:00,0.5555
2025-04-17 20:00:00,0.5655
2025-04-17 21:00:00,0.5635
2025-04-17 22:00:00,0.5548
2025-04-17 23:00:00,0.5565
2025-04-18 00:00:00,0.56
2025-04-18 01:00:00,0.556
2025-04-18 02:00:00,0.5556
2025-04-18 03:00:00,0.5466
2025-04-18 04:00:00,0.5484
2025-04-18 05:00:00,0.5495
2025-04-18 06:00:00,0.5567
2025-04-18 07:00:00,0.5646
2025-04-18 08:00:00,0.5744
2025-04-18 09:00:00,0.5672
2025-04-18 10:00:00,0.5675
2025-04-18 11:00:00,0.5693
2025-04-18 12:00:00,0.5759
2025-04-18 13:00:00,0.5811
2025-04-18 14:00:00,0.5713
2025-04-18 15:00:00,0.5657
2025-04-18 16:00:00,0.5673
2025-04-18 17:00:00,0.5761
2025-04-18 18:00:00,0.5724
2025-04-18 19:00:00,0.5783
2025-04-18 20:00:00,0.5841
2025-04-18 21:00:00,0.5863
2025-04-18 22:00:00,0.5855
2025-04-18 23:00:00,0.5869
2025-04-19 00:00:00,0.5751
2025-04-19 01:00:00,0.5779
2025-04-19 02:00:00,0.5804
2025-04-19 03:00:00,0.5829
2025-04-19 04:00:00,0.5803
2025-04-19 05:00:00,0.5752
2025-04-19 06:00:00,0.5713
2025-04-19 07:00:00,0.577
2025-04-19 08:00:00,0.5784
2025-04-19 09:00:00,0.5723
2025-04-19 10:00:00,0.5694
2025-04-19 11:00:00,0.568
2025-04-19 12:00:00,0.5661
2025-04-19 13:00:00,0.5705
2025-04-19 14:00:00,0.5724
2025-04-19 15:00:00,0.5764
2025-04-19 16:00:00,0.5708
2025-04-19 17:00:00,0.5813
2025-04-19 18:00:00,0.5803
2025-04-19 19:00:00,0.578
2025-04-19 20:00:00,0.585
2025-04-19 21:00:00,0.5871
2025-04-19 22:00:00,0.5841
2025-04-19 23:00:00,0.5827
2025-04-20 00:00:00,0.5729
2025-04-20 01:00:00,0.5787
2025-04-20 02:00:00,0.5773
2025-04-20 03:00:00,0.5708
2025-04-20 04:00:00,0.5843
2025-04-20 05:00:00,0.5805
2025-04-20 06:00:00,0.5752
2025-04-20 07:00:00,0.571
2025-04-20 08:00:00,0.564
2025-04-20 09:00:00,0.5634
2025-04-20 10:00:00,0.5545
2025-04-20 11:00:00,0.5535
2025-04-20 12:00:00,0.5562
2025-04-20 13:00:00,0.5576
2025-04-20 14:00:00,0.5602
2025-04-20 15:00:00,0.552
2025-04-20 16:00:00,0.5604
2025-04-20 17:00:00,0.5568
2025-04-20 18:00:00,0.5579
2025-04-20 19:00:00,0.5627
2025-04-20 20:00:00,0.5753
2025-04-20 21:00:00,0.5718
2025-04-20 22:00:00,0.5664
2025-04-20 23:00:00,0.5734
2025-04-21 00:00:00,0.591
2025-04-21 01:00:00,0.5967
2025-04-21 02:00:00,0.5867
2025-04-21 03:00:00,0.5888
2025-04-21 04:00:00,0.5923
2025-04-21 05:00:00,0.5916
2025-04-21 06:00:00,0.5873
2025-04-21 07:00:00,0.5884
2025-04-21 08:00:00,0.594
2025-04-21 09:00:00,0.5872
2025-04-21 10:00:00,0.5858
2025-04-21 11:00:00,0.5801
2025-04-21 12:00:00,0.5853
2025-04-21 13:00:00,0.5831
2025-04-21 14:00:00,0.5933
2025-04-21 15:00:00,0.5864
2025-04-21 16:00:00,0.5707
2025-04-21 17:00:00,0.5685
2025-04-21 18:00:00,0.5642
2025-04-21 19:00:00,0.573
2025-04-21 20:00:00,0.5716
2025-04-21 21:00:00,0.5713
2025-04-21 22:00:00,0.5708
2025-04-21 23:00:00,0.5677
2025-04-22 00:00:00,0.5605
2025-04-22 01:00:00,0.5864
2025-04-22 02:00:00,0.5789
2025-04-22 03:00:00,0.5712
2025-04-22 04:00:00,0.5707
2025-04-22 05:00:00,0.571
2025-04-22 06:00:00,0.5635
2025-04-22 07:00:00,0.5817
2025-04-22 08:00:00,0.5812
2025-04-22 09:00:00,0.5771
2025-04-22 10:00:00,0.5849
2025-04-22 11:00:00,0.5962
2025-04-22 12:00:00,0.597
2025-04-22 13:00:00,0.6092
2025-04-22 14:00:00,0.6205
2025-04-22 15:00:00,0.6398
2025-04-22 16:00:00,0.6326
2025-04-22 17:00:00,0.6344
