open_time,close
2025-03-24 13:00:00,0.735
2025-03-24 14:00:00,0.694
2025-03-24 15:00:00,0.733
2025-03-24 16:00:00,0.757
2025-03-24 17:00:00,0.754
2025-03-24 18:00:00,0.74
2025-03-24 19:00:00,0.701
2025-03-24 20:00:00,0.718
2025-03-24 21:00:00,0.732
2025-03-24 22:00:00,0.719
2025-03-24 23:00:00,0.727
2025-03-25 00:00:00,0.714
2025-03-25 01:00:00,0.705
2025-03-25 02:00:00,0.754
2025-03-25 03:00:00,0.757
2025-03-25 04:00:00,0.737
2025-03-25 05:00:00,0.753
2025-03-25 06:00:00,0.754
2025-03-25 07:00:00,0.812
2025-03-25 08:00:00,0.812
2025-03-25 09:00:00,0.808
2025-03-25 10:00:00,0.811
2025-03-25 11:00:00,0.77
2025-03-25 12:00:00,0.725
2025-03-25 13:00:00,0.706
2025-03-25 14:00:00,0.723
2025-03-25 15:00:00,0.665
2025-03-25 16:00:00,0.631
2025-03-25 17:00:00,0.647
2025-03-25 18:00:00,0.621
2025-03-25 19:00:00,0.618
2025-03-25 20:00:00,0.63
2025-03-25 21:00:00,0.632
2025-03-25 22:00:00,0.636
2025-03-25 23:00:00,0.628
2025-03-26 00:00:00,0.644
2025-03-26 01:00:00,0.642
2025-03-26 02:00:00,0.652
2025-03-26 03:00:00,0.644
2025-03-26 04:00:00,0.635
2025-03-26 05:00:00,0.645
2025-03-26 06:00:00,0.637
2025-03-26 07:00:00,0.636
2025-03-26 08:00:00,0.628
2025-03-26 09:00:00,0.629
2025-03-26 10:00:00,0.631
2025-03-26 11:00:00,0.628
2025-03-26 12:00:00,0.639
2025-03-26 13:00:00,0.6
2025-03-26 14:00:00,0.599
2025-03-26 15:00:00,0.578
2025-03-26 16:00:00,0.589
2025-03-26 17:00:00,0.588
2025-03-26 18:00:00,0.574
2025-03-26 19:00:00,0.582
2025-03-26 20:00:00,0.59
2025-03-26 21:00:00,0.59
2025-03-26 22:00:00,0.552
2025-03-26 23:00:00,0.561
2025-03-27 00:00:00,0.572
2025-03-27 01:00:00,0.587
2025-03-27 02:00:00,0.594
2025-03-27 03:00:00,0.609
2025-03-27 04:00:00,0.616
2025-03-27 05:00:00,0.62
2025-03-27 06:00:00,0.618
2025-03-27 07:00:00,0.616
2025-03-27 08:00:00,0.607
2025-03-27 09:00:00,0.637
2025-03-27 10:00:00,0.631
2025-03-27 11:00:00,0.623
2025-03-27 12:00:00,0.625
2025-03-27 13:00:00,0.637
2025-03-27 14:00:00,0.672
2025-03-27 15:00:00,0.648
2025-03-27 16:00:00,0.621
2025-03-27 17:00:00,0.615
2025-03-27 18:00:00,0.626
2025-03-27 19:00:00,0.618
2025-03-27 20:00:00,0.612
2025-03-27 21:00:00,0.619
2025-03-27 22:00:00,0.633
2025-03-27 23:00:00,0.624
2025-03-28 00:00:00,0.617
