open_time,close
2025-05-28 08:00:00,0.7593
2025-05-28 09:00:00,0.7706
2025-05-28 10:00:00,0.7558
2025-05-28 11:00:00,0.7581
2025-05-28 12:00:00,0.7548
2025-05-28 13:00:00,0.751
2025-05-28 14:00:00,0.7505
2025-05-28 15:00:00,0.7534
2025-05-28 16:00:00,0.7669
2025-05-28 17:00:00,0.7625
2025-05-28 18:00:00,0.7484
2025-05-28 19:00:00,0.7397
2025-05-28 20:00:00,0.7326
2025-05-28 21:00:00,0.7401
2025-05-28 22:00:00,0.7478
2025-05-28 23:00:00,0.7592
2025-05-29 00:00:00,0.7551
2025-05-29 01:00:00,0.7509
2025-05-29 02:00:00,0.7574
2025-05-29 03:00:00,0.7447
2025-05-29 04:00:00,0.7378
2025-05-29 05:00:00,0.7424
2025-05-29 06:00:00,0.734
2025-05-29 07:00:00,0.7407
2025-05-29 08:00:00,0.7521
2025-05-29 09:00:00,0.7571
2025-05-29 10:00:00,0.7544
2025-05-29 11:00:00,0.7473
2025-05-29 12:00:00,0.7404
2025-05-29 13:00:00,0.7468
2025-05-29 14:00:00,0.7521
2025-05-29 15:00:00,0.747
2025-05-29 16:00:00,0.7339
2025-05-29 17:00:00,0.7167
2025-05-29 18:00:00,0.7153
2025-05-29 19:00:00,0.7219
2025-05-29 20:00:00,0.7235
2025-05-29 21:00:00,0.7252
2025-05-29 22:00:00,0.7154
2025-05-29 23:00:00,0.6896
2025-05-30 00:00:00,0.687
2025-05-30 01:00:00,0.7227
2025-05-30 02:00:00,0.723
2025-05-30 03:00:00,0.7138
2025-05-30 04:00:00,0.7272
2025-05-30 05:00:00,0.7186
2025-05-30 06:00:00,0.6967
2025-05-30 07:00:00,0.6952
2025-05-30 08:00:00,0.6973
2025-05-30 09:00:00,0.6968
2025-05-30 10:00:00,0.6955
2025-05-30 11:00:00,0.6939
2025-05-30 12:00:00,0.6964
2025-05-30 13:00:00,0.7021
2025-05-30 14:00:00,0.701
2025-05-30 15:00:00,0.695
2025-05-30 16:00:00,0.6842
2025-05-30 17:00:00,0.6673
2025-05-30 18:00:00,0.6728
2025-05-30 19:00:00,0.6702
2025-05-30 20:00:00,0.6675
2025-05-30 21:00:00,0.6618
2025-05-30 22:00:00,0.5925
2025-05-30 23:00:00,0.6129
2025-05-31 00:00:00,0.5966
2025-05-31 01:00:00,0.6035
2025-05-31 02:00:00,0.6063
2025-05-31 03:00:00,0.6176
2025-05-31 04:00:00,0.6069
2025-05-31 05:00:00,0.6123
2025-05-31 06:00:00,0.6185
2025-05-31 07:00:00,0.6224
2025-05-31 08:00:00,0.6198
2025-05-31 09:00:00,0.6196
2025-05-31 10:00:00,0.6218
2025-05-31 11:00:00,0.6139
2025-05-31 12:00:00,0.6315
2025-05-31 13:00:00,0.6267
2025-05-31 14:00:00,0.6251
2025-05-31 15:00:00,0.6232
2025-05-31 16:00:00,0.6355
2025-05-31 17:00:00,0.6335
2025-05-31 18:00:00,0.6388
2025-05-31 19:00:00,0.6359
2025-05-31 20:00:00,0.6291
2025-05-31 21:00:00,0.6343
2025-05-31 22:00:00,0.6177
2025-05-31 23:00:00,0.6099
2025-06-01 00:00:00,0.617
2025-06-01 01:00:00,0.607
2025-06-01 02:00:00,0.6105
2025-06-01 03:00:00,0.6096
2025-06-01 04:00:00,0.6139
